Country,Provider,City,Hotel Name,Address,Rating,No Of Ratings,Rating Summary,Amenities,Room Type,Final Price,Slashed Price,Discount(%)
India,OYO,Bhubaneswar,OYO 48449 Khandai Palace,"Near Sai International School, Patia, Bhubaneswar",4.3,367,Very,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 10 more",,₹1544,₹2264,32% off
India,OYO,Bhubaneswar,Collection O 50273 Old Town,"Near Ravi Talkies, Pandav nagar, Bhubaneswar",4.4,30,Very,"First Aid, Attached Bathroom, Daily Housekeeping, + 7 more",,₹1216,₹1783,32% off
India,OYO,Bhubaneswar,OYO 46005 Sai Darpan Residency,"Near ITER College, Arya Village, Bhubaneswar",4.2,167,Very,"First Aid, Attached Bathroom, Daily Housekeeping, + 9 more",,₹899,₹1318,32% off
India,OYO,Bhubaneswar,OYO 12005 Priyanka Residency,"Lumbini Vihar, Chandrasekharpur, Bhubaneswar",3.9,200,Good,"Parking Facility, CCTV Cameras, Geyser, + 4 more",,₹791,₹1317,40% off
India,OYO,Bhubaneswar,OYO 39306 Pleasant Stay Near Khandagiri Udaygiri Hospital,"Kalinga Nagar, Near Sum Hospital, Bhubaneswar",4.3,1196,Very,"Kitchen, AC, TV, + 8 more",,₹819,₹1201,32% off
India,OYO,Bhubaneswar,OYO 46648 Avisi Residency,"Near Esplanade, Bhubaneswar",3.4,88,Fair,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 15380 Sai Swastik Deluxe,"Near Global Hospital, Ashok Nagar, Bhubaneswar",4.1,271,Very,"Kitchen, CCTV Cameras, Geyser, + 6 more",,₹1711,₹2509,32% off
India,OYO,Bhubaneswar,Collection O 30109 Mancheswar Industrial Estate Deluxe,"Sector A , Mancheswar Industrial Estate, Bhubaneswar",4.2,5201,Very,"Parking Facility, First Aid, Buzzer/Door Bell, + 11 more",,₹1896,₹2780,32% off
India,OYO,Bhubaneswar,OYO 13624 Kapoors Plaza Guest House Deluxe,"Near HDFC Bank (Patia Branch), Bhubaneswar",3.9,280,Good,"Parking Facility, Bath Tub, Kitchen, + 7 more",,₹1343,₹1970,32% off
India,OYO,Bhubaneswar,OYO 47960 Spacious Stay Near ITER College,"Lane L4, Jagmohan Nagar, Bhubaneswar",4.0,149,Very,"Kitchen, Attached Bathroom, CCTV Cameras, + 5 more",,₹977,₹1433,32% off
India,OYO,Bhubaneswar,OYO 47605 Satya Homes Saver,"Near ITER College, Bhubaneswar",4.1,373,Very,"Parking Facility, Kitchen, Attached Bathroom, + 10 more",,₹799,₹1171,32% off
India,OYO,Bhubaneswar,OYO 61466 Asdev Premium Deluxe,"Near Shreekhetra Vihar, Khandagiri, Bhubaneswar",4.8,470,Excellent,"AC, Card Payment, Power backup, + 6 more",,₹901,₹1322,32% off
India,OYO,Bhubaneswar,OYO 47292 Welcoming Stay Kalinga Nagar,"K-1, Ghatikia Main Rd, Bhubaneswar",4.2,280,Very,"Kitchen, Attached Bathroom, CCTV Cameras, + 6 more",,₹816,₹1196,32% off
India,OYO,Bhubaneswar,OYO 37181 Stay Ekante Deluxe,"Near AIIMS Hospital, Bhubaneswar",4.2,39,Very,"Parking Facility, Kitchen, Attached Bathroom, + 10 more",,₹980,₹1437,32% off
India,OYO,Bhubaneswar,OYO 28138 Morning Star Castle,"Opposite Allahabad Bank, Nageswar Tangi, Bhubaneswar",3.6,79,Good,"AC, Card Payment, Power backup, + 7 more",,₹1360,₹1994,32% off
India,OYO,Bhubaneswar,Collection O 35655 Hotel Kalinga Bapuji Nagar,"Near Indian Oil Pertol Pump, Bhubaneswar",4.3,1672,Very,"First Aid, Attached Bathroom, Daily Housekeeping, + 8 more",,₹1339,₹1963,32% off
India,OYO,Bhubaneswar,OYO 49639 Nirmala Residency Saver,"Near Laxmi Sagar, Bhubaneswar",3.7,91,Good,"Parking Facility, Kitchen, Attached Bathroom, + 8 more",,₹701,₹1028,32% off
India,OYO,Bhubaneswar,OYO 61260 Comfortable Stay Nandan Vihar Patia,"Nandan Vihar, Patia, Bhubaneswar",4.2,247,Very,"Parking Facility, Kitchen, Attached Bathroom, + 8 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 39414 Elegant Stay KIIT,"Patia, Bhubaneswar",4.3,246,Very,"Kitchen, Attached Bathroom, Daily Housekeeping, + 8 more",,₹1005,₹1474,32% off
India,OYO,Bhubaneswar,OYO 30104 Artistic Stay Near Barmunda Bus Stand,"Baramunda,Bhubaneswar",4.5,420,Excellent,"Kitchen, Attached Bathroom, CCTV Cameras, + 7 more",,₹1008,₹1478,32% off
India,OYO,Bhubaneswar,OYO 63833 Morya Classic Deluxe,"Near DN Regalia Mall, Kalinga Vihar Patrapada, Bhubaneshwar",4.8,26,Excellent,"Parking Facility, Kitchen, AC, + 6 more",,₹826,₹1212,32% off
India,OYO,Bhubaneswar,OYO 46929 Royal Blues,"Nandan Vihar, Patia, Bhubaneswar",4.1,96,Very,"Parking Facility, Attached Bathroom, CCTV Cameras, + 7 more",,₹913,₹1339,32% off
India,OYO,Bhubaneswar,OYO 10339 SR Corporate Guest House,"Opposite Patia Sai Temple, Ahalya Nagar, Bhubaneswar",4.1,34,Very,"Parking Facility, Kitchen, AC, + 6 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 28756 Chandaka Nature Resort,"Near Deras Dam, Khurda, Bhubaneswar",4.1,64,Very,"Parking Facility, First Aid, Buzzer/Door Bell, + 16 more",,₹785,₹1628,52% off
India,OYO,Bhubaneswar,OYO 23382 Sai Gourav Residence,"Near IRC Village, Bhubaneswar",NEW,nan,nan,"Parking Facility, Bath Tub, Kitchen, + 10 more",,₹987,₹2206,55% off
India,OYO,Bhubaneswar,Collection O 30111 Hotel Miland Palace Cuttak Rd,"Near Gupta Cables, Bhubaneswar",4.1,2017,Very,"First Aid, Daily Housekeeping, Conference Room, + 13 more",,₹1690,₹2478,32% off
India,OYO,Bhubaneswar,OYO 63138 Smile Guest House Deluxe,"Near Saptasati Temple, Puri Bypass Road, Bhubaneswar",4.4,121,Very,"Parking Facility, In-house Restaurant, AC, + 5 more",,₹993,₹1456,32% off
India,OYO,Bhubaneswar,OYO 14041 Evolve Residency,"Near The World Mall, Nayapalli, Bhubaneswar",4.0,765,Very,"Parking Facility, Elevator, AC, + 6 more",,₹976,₹1661,41% off
India,OYO,Bhubaneswar,OYO 60719 Swastik Residency,"Near CEB College, Kanan Vihar, Patia",4.2,125,Very,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 9 more",,₹910,₹1334,32% off
India,OYO,Bhubaneswar,OYO 49258 Ms Deluxe Deluxe,"Near Kaustav College, Bhubaneswar",4.4,195,Very,"Parking Facility, Kitchen, Attached Bathroom, + 11 more",,₹926,₹1358,32% off
India,OYO,Bhubaneswar,OYO 27982 Hotel Sairegent,"Near Lewis Road, Garage Square, Bhubaneswar",4.5,117,Excellent,"Parking Facility, AC, Buzzer/Door Bell, + 5 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 60397 Cozy Stay Near ITER College,"Near ITER College, Dumduma, Bhubaneswar",4.2,77,Very,"Kitchen, Attached Bathroom, CCTV Cameras, + 5 more",,₹763,₹1118,32% off
India,OYO,Bhubaneswar,OYO 35726 Contemporary Stay,"Kalinga Nagar, Bhubaneswar",4.6,696,Excellent,"Parking Facility, Kitchen, Attached Bathroom, + 9 more",,₹816,₹1196,32% off
India,OYO,Bhubaneswar,OYO 30201 Spacious 2BHK Near CET,"Kalinga Nagar, Ghatika, Bhubaneswar",4.5,111,Excellent,"Kitchen, Attached Bathroom, CCTV Cameras, + 8 more",,₹901,₹1321,32% off
India,OYO,Bhubaneswar,OYO 11408 Hotel Sai Jagannath,"Patrapada, Bhubaneswar",4.3,834,Very,"Card Payment, Free Wifi, CCTV Cameras, + 9 more",,₹1014,₹1739,42% off
India,OYO,Bhubaneswar,OYO 30192 Hotel Sadhvi Palace,"Near DN Regalia Mall, Kalinga Vihar, Patrapada",4.0,224,Very,"Parking Facility, Kitchen, Attached Bathroom, + 9 more",,₹979,₹1580,38% off
India,OYO,Bhubaneswar,OYO 29418 Elegant Stay ITER College,"Panchsakha Nagar, Dumdama, Bhubneshwar",4.6,883,Excellent,"Kitchen, Attached Bathroom, Daily Housekeeping, + 9 more",,₹923,₹1354,32% off
India,OYO,Bhubaneswar,OYO 24317 Aditya Guest House 3 Deluxe,"Opposite State Bank, Patia, Bhubaneswar",4.2,229,Very,"First Aid, Attached Bathroom, CCTV Cameras, + 9 more",,₹1234,₹1881,34% off
India,OYO,Bhubaneswar,OYO 43422 Ma Forest Park Inn,"New Forest Park Road, Bhubaneswar",4.7,155,Excellent,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 8 more",,₹1348,₹1977,32% off
India,OYO,Bhubaneswar,OYO 24739 Ap Guest House,"Near Patia Station Road, Patia, Bhubaneswar",4.3,223,Very,"Parking Facility, AC, CCTV Cameras, + 3 more",,₹793,₹1466,46% off
India,OYO,Bhubaneswar,OYO 36704 Hotel Madison,"Near Khimji Honda, Patia, Bhubaneswar",4.8,325,Excellent,"AC, Power backup, Free Wifi, + 3 more",,₹983,₹1442,32% off
India,OYO,Bhubaneswar,OYO 40628 Sambit Nx,"Near  Rajmahal Square, Bhubaneswar",4.1,193,Very,"Kitchen, First Aid, Attached Bathroom, + 13 more",,₹1339,₹1964,32% off
India,OYO,Bhubaneswar,OYO 23598 Elite Stay Near Nandankanan Zoo,"Near Padasai Road, Gandarpur, Bhubaneswar",4.3,3332,Very,"Parking Facility, Kitchen, Attached Bathroom, + 12 more",,₹819,₹1457,44% off
India,OYO,Bhubaneswar,OYO 45958 New Castle Inn,"Rajmahal Square, 2nd Floor Ramakrishna Sadan, Ashok Nagar",3.3,48,Fair,"Attached Bathroom, Daily Housekeeping, Fire-Extinguisher, + 7 more",,₹1678,₹2460,32% off
India,OYO,Bhubaneswar,OYO 22510 Ma Classic Inn,"Opposite Lane of Khadi Niketan, Bhubaneswar",4.1,71,Very,"First Aid, Attached Bathroom, Daily Housekeeping, + 9 more",,₹873,₹1712,49% off
India,OYO,Bhubaneswar,OYO 49157 Hotel Sai Heritage,"District Center, Chandrasekharpur, Bhubaneswar",4.2,176,Very,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 11 more",,₹910,₹1334,32% off
India,OYO,Bhubaneswar,OYO 37941 Koraput Bhawan,"Near Lingaraj Temple, Bhubaneswar",NEW,nan,nan,"Daily Housekeeping, Reception, Attached Bathroom, + 8 more",,₹873,₹1280,32% off
India,OYO,Bhubaneswar,Capital O 62001 Chetan Inn Deluxe,"Near Lumbini Vihar, Bhubaneswar",4.7,222,Excellent,"Parking Facility, Kitchen, Attached Bathroom, + 13 more",,₹1273,₹1867,32% off
India,OYO,Bhubaneswar,OYO 15084 Sai Lotus Residency,"Bhubaneswar, Bhubaneswar",3.2,81,Fair,"CCTV Cameras, AC, TV, + 3 more",,₹886,₹1554,43% off
India,OYO,Bhubaneswar,OYO 33400 Omm Sai Plaza Deluxe,"Near Sailashree Vihar Chowk, Bhubaneswar",4.4,133,Very,"AC, Power backup, Free Wifi, + 4 more",,₹1316,₹1930,32% off
India,OYO,Bhubaneswar,OYO Home 39662 Luxury Stay,"Madhusudan Samabaya Nagar, Arya Village, Bhubaneswar",4.7,157,Excellent,"Kitchen, AC, TV, + 6 more",,₹816,₹1196,32% off
India,OYO,Bhubaneswar,OYO 26853 New Central,"Near Ashok Nagar, Bhubaneswar",NEW,nan,nan,"CCTV Cameras, Geyser, Elevator, + 4 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 29279 Sai Swarupa Residency Deluxe,"Near Sai International School, Patia, Bhubaneswar",4.1,221,Very,"Pantry, Parking Facility, AC, + 5 more",,₹1014,₹1520,33% off
India,OYO,Bhubaneswar,OYO 43609 Ms Heritage,"Near Kaustav College, Bhubaneswar",4.5,359,Excellent,"Parking Facility, Kitchen, Attached Bathroom, + 11 more",,₹718,₹1053,32% off
India,OYO,Bhubaneswar,OYO 39536 The Atithii,"Near Lake Valley ,Bhaktamadhu Nagar, Bhubaneswar",4.8,179,Excellent,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 9 more",,₹862,₹1263,32% off
India,OYO,Bhubaneswar,OYO 4389 Sai Guest House,"CS Pur, Bhubaneswar",4.6,52,Excellent,"Parking Facility, AC, Card Payment, + 4 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 16363 Advik Cottage,"Near Near Sum Hospital, Shyampur, Bhubaneswar",4.4,300,Very,"AC, Card Payment, CCTV Cameras, + 3 more",,₹955,₹1559,39% off
India,OYO,Bhubaneswar,Capital O 48989 MR House Deluxe,"Near Dlf Cyber City, Bhubaneswar",4.8,341,Excellent,"Daily Housekeeping, AC, Banquet Hall, + 12 more",,₹1598,₹2344,32% off
India,OYO,Bhubaneswar,OYO 13924 Shree Gopal Residency,"Prachi Enclave, Bhubaneswar",4.5,287,Excellent,"Parking Facility, Elevator, AC, + 6 more",,₹866,₹1548,44% off
India,OYO,Bhubaneswar,OYO 14712 The New Garden Inn,"Chandrasekharpur, Bhubaneswar",4.4,19,Very,"Parking Facility, AC, TV, + 4 more",,₹827,₹1320,37% off
India,OYO,Bhubaneswar,OYO 12756 Elite Stay,"Near Manjulata Mansion, Nandan Vihar, Bhubaneswar",4.3,61,Very,"Parking Facility, AC, CCTV Cameras, + 2 more",,₹1009,₹2477,59% off
India,OYO,Bhubaneswar,OYO 16722 The Countryside Resort,"Near Nandankanan, Raghunathpur, Bhubaneswar",4.3,473,Very,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹980,₹1515,35% off
India,OYO,Bhubaneswar,OYO 22547 Avigna Residency,"Near Chandrasekharpur, Bhubaneswar",4.4,314,Very,"Parking Facility, First Aid, Daily Housekeeping, + 9 more",,₹677,₹993,32% off
India,OYO,Bhubaneswar,OYO 10508 Hotel The Extended Stay,"Near HIG Phase 1, Chandrasekharpur, Bhubaneswar",4.5,129,Excellent,"Parking Facility, In-house Restaurant, Kitchen, + 5 more",,₹985,₹1761,44% off
India,OYO,Bhubaneswar,OYO 14727 Prasanta Residency,"Near LIC Office, Surya Nagar, Bhubaneswar",3.8,223,Good,"AC, TV, CCTV Cameras, + 3 more",,₹1607,₹2357,32% off
India,OYO,Bhubaneswar,OYO Home 65443 Luxurious Sakha,"Ghatikia, Bhubaneswar",NEW,nan,nan,"Attached Bathroom, Refrigerator, 24/7 Checkin, + 1 more",,₹872,₹1279,32% off
India,OYO,Bhubaneswar,OYO 42363 Designer Stay Maharaja Picture Palace,"VSS Nagar, Bhubanewar",4.5,274,Excellent,"Parking Facility, Kitchen, Attached Bathroom, + 8 more",,₹1312,₹1923,32% off
India,OYO,Bhubaneswar,OYO 28078 Golden Villa Guest House,"Near Power Grid Office, Neeladri Vihar, Bhubaneswar",4.2,155,Very,"First Aid, Attached Bathroom, Daily Housekeeping, + 12 more",,₹785,₹1408,44% off
India,OYO,Bhubaneswar,OYO Home 47844 Casa Vacay Near ITER College,"Jagmohan Nagar, Bhubaneswar",NEW,nan,nan,"Parking Facility, Attached Bathroom, CCTV Cameras, + 3 more",,₹819,₹1201,32% off
India,OYO,Bhubaneswar,OYO 3393 Midway Inn,"Jayadev Vihar, Bhubaneswar",3.6,129,Good,"CCTV Cameras, Geyser, Elevator, + 5 more",,₹1606,₹2355,32% off
India,OYO,Bhubaneswar,OYO Home 60360 Ambience,"khandagiri chowk, Bhubaneswar",NEW,nan,nan,"Attached Bathroom, CCTV Cameras, Refrigerator, + 2 more",,₹819,₹1201,32% off
India,OYO,Bhubaneswar,OYO 14673 Ma Home Residency,"Near Vijaya Bank, Chandrasekharpur, Bhubaneswar",4.9,178,Fabulous,"Parking Facility, AC, TV, + 5 more",,₹869,₹1540,44% off
India,OYO,Bhubaneswar,OYO 35566 Maa Tarini Homestay,"Near Nandankanan Zoological Park, Patia, Bhubaneswar",4.5,160,Excellent,"Parking Facility, First Aid, Buzzer/Door Bell, + 13 more",,₹906,₹1328,32% off
India,OYO,Bhubaneswar,OYO 19323 Shiv Sai Guest House,"Near Dharma Vihar, Jagamara, Bhubaneswar",3.6,45,Good,"Parking Facility, AC, TV, + 4 more",,₹898,₹1316,32% off
India,OYO,Bhubaneswar,OYO 15568 Khandagiri Guest House Deluxe,"Khandagiri, Bhubaneswar",3.0,182,Fair,"AC, Card Payment, Power backup, + 4 more",,₹1323,₹1940,32% off
India,OYO,Bhubaneswar,OYO 4877 Moon Light Guest House,"Niladri Vihar, Chandrasekharpur, Bhubaneswar",4.2,148,Very,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹961,₹1409,32% off
India,OYO,Bhubaneswar,OYO 18686 Aradhya Residency,"Unit- 3, Kharavelnagar, Bhubaneswar",3.8,89,Good,"Kitchen, AC, TV, + 5 more",,₹1216,₹1783,32% off
India,OYO,Bhubaneswar,SPOT ON 42393 Maitri Residency SPOT,"Near Maitree Vihar Auto Stand, Chandrasekharpur, Bhubaneswar",3.7,1135,Good,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 6 more",,₹975,₹1430,32% off
India,OYO,Bhubaneswar,OYO 29602 Shine Inn,"Near Gurukul College, Uttra Devi Mandap, Bhubaneswar",3.6,49,Good,"Parking Facility, AC, Card Payment, + 3 more",,₹778,₹1320,41% off
India,OYO,Bhubaneswar,OYO 16631 Greenstar Inn,"Near Bijupatnaik International Airport, Bhubaneswar",4.3,453,Very,"Parking Facility, CCTV Cameras, Power backup",,₹818,₹1722,52% off
India,OYO,Bhubaneswar,OYO 10510 Village Inn,"Near Swapneswar Mandir , Nayapalli, Bhubaneswar",4.2,98,Very,"Parking Facility, Kitchen, AC, + 2 more",,₹808,₹1795,55% off
India,OYO,Bhubaneswar,OYO 35681 Shree Marg Guest House,"Near Kalinga Hospital, Bhubaneswar",4.1,82,Very,"Parking Facility, First Aid, Attached Bathroom, + 13 more",,₹805,₹1394,42% off
India,OYO,Bhubaneswar,OYO 8222 Capital Guest House 2,"Patia, Bhubaneswar",3.0,1,Fair,"Parking Facility, AC, TV, + 5 more",,₹906,₹1403,35% off
India,OYO,Bhubaneswar,OYO 28446 Urban Boutique Hotel,"Near Kalpana Square, Bhubaneswar",3.6,256,Good,"Kitchen, CCTV Cameras, Geyser, + 6 more",,₹1490,₹2185,32% off
India,OYO,Bhubaneswar,SPOT ON 63597 Navanya Inn SPOT,"khandagiri, Bhubaneswar",NEW,nan,nan,"Parking Facility, Attached Bathroom, 24/7 Checkin, + 5 more",,₹497,₹729,32% off
India,OYO,Bhubaneswar,SPOT ON 60872 Maa Barabhuja Guest House,"Khandagiri Hill Road, Bhubaneswar",4.1,79,Very,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 7 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 13092 The Lavender Blue Homestay,"Near Sai Temple, Sailashree Vihar, Bhubaneswar",4.1,56,Very,"CCTV Cameras, Geyser, AC, + 4 more",,₹1216,₹1783,32% off
India,OYO,Bhubaneswar,OYO 63834 Hotel Sadhvi Palace,"Near DN Regalia Mall, Kalinga Vihar Patrapada, Bhubaneswar",NEW,nan,nan,"AC, Card Payment, Free Wifi, + 2 more",,₹748,₹1097,32% off
India,OYO,Bhubaneswar,OYO 4720 Ma Guest House 2,"Near KIIT College, Bhubaneswar",4.3,151,Very,"AC, Card Payment, Power backup, + 5 more",,₹785,₹1849,58% off
India,OYO,Bhubaneswar,OYO 18508 Hotel Shreya,"Mancheswar Road, Bhubaneswar",4.3,114,Very,"Parking Facility, Kitchen, AC, + 5 more",,₹862,₹1796,52% off
India,OYO,Bhubaneswar,OYO 18355 Hotel Moonlight,"Near Amtech Center, Nandankaana Rd, Bhubaneswar",4.5,140,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹742,₹1304,43% off
India,OYO,Bhubaneswar,OYO 44227 Hotel Sri Govinda Deluxe,"Near Krupajala Engineering College, Bhubaneswar",4.9,455,Fabulous,"Parking Facility, Kitchen, Attached Bathroom, + 12 more",,₹748,₹1096,32% off
India,OYO,Bhubaneswar,OYO 11659 Kalinga Regency,"Park Lane, Khanadagiri, Bhubaneswar",4.1,200,Very,"Parking Facility, Kitchen, AC, + 6 more",,₹824,₹1567,47% off
India,OYO,Bhubaneswar,OYO 9246 Paradise Inn,"Near Kalinga Hospital, Chandrasekharpur, Bhubaneswar",3.3,50,Fair,"Kitchen, CCTV Cameras, Wheelchair Accessible, + 5 more",,₹889,₹1581,44% off
India,OYO,Bhubaneswar,OYO Home 48080 Comfortable Stay Kalinga Nagar,"Plot No-5, K-1, Bhubaneswar",4.6,70,Excellent,"Kitchen, Attached Bathroom, CCTV Cameras, + 5 more",,₹977,₹1433,32% off
India,OYO,Bhubaneswar,OYO 47504 Bright Stay Near MIET College,"Paniora, Bhubaneswar",4.1,49,Very,"Parking Facility, Kitchen, Attached Bathroom, + 8 more",,₹763,₹1118,32% off
India,OYO,Bhubaneswar,OYO 10800 Ma Homestay,"Near Vijaya Bank, Chandrasekharpur, Bhubaneswar",4.5,109,Excellent,"AC, TV, Card Payment, + 4 more",,₹869,₹1439,40% off
India,OYO,Bhubaneswar,OYO 11946 Greenland Inn,"Gajapati nagar, Bhubaneswar",4.5,203,Excellent,"AC, Card Payment, CCTV Cameras, + 3 more",,₹880,₹1509,42% off
India,OYO,Bhubaneswar,OYO 16407 Hotel Dream Castle,"Khandagiri, Bhubaneswar",3.4,155,Fair,"Parking Facility, AC, Card Payment, + 4 more",,₹883,₹1482,40% off
India,OYO,Bhubaneswar,OYO 15474 The Village Inn,"Near Big Bazar, Patia, Bhubaneswar",NEW,nan,nan,"Parking Facility, CCTV Cameras, AC, + 1 more",,₹793,₹1441,45% off
India,OYO,Bhubaneswar,OYO 45483 Balaji Bhavan Guest House,"RC Pur Bazaar Municipality Chowk, Bhubaneswar",4.6,118,Excellent,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 10 more",,₹890,₹1305,32% off
India,OYO,Bhubaneswar,Collection O 50324 The Middleton,"Chandrasekharpur, Bhubaneswar",4.4,36,Very,"Parking Facility, First Aid, Bar, + 15 more",,₹2656,₹3895,32% off
India,OYO,Bhubaneswar,OYO 60994 The Venerate,"Baragarh, Bhubaneswar",4.2,103,Very,"Parking Facility, First Aid, Attached Bathroom, + 12 more",,₹862,₹1263,32% off
India,OYO,Bhubaneswar,"OYO Home 36462 Yellow Oak Near Pkhoriput, Madhusudan Park.","Near Union Bank Building, Pokhriput, Bhubaneswar",4.1,48,Very,"Attached Bathroom, Refrigerator, Power backup, + 2 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 2338 Hotel Pelican,"Near Rajmahal chowk, Bapuji Nagar, Bhubaneswar",4.3,210,Very,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹1682,₹2467,32% off
India,OYO,Bhubaneswar,OYO 41423 Keshri Guest House,"Near R.C.Pur Bazar, Bhubaneswar",NEW,nan,nan,"First Aid, Daily Housekeeping, AC, + 10 more",,₹785,₹1151,32% off
India,OYO,Bhubaneswar,OYO 62394 Home Sasmita Meher,"Patia, Bhubaneswar",3.8,10,Good,"Parking Facility, Attached Bathroom, CCTV Cameras, + 3 more",,₹766,₹1123,32% off
India,OYO,Bhubaneswar,Capital O 29235 Hotel Village Inn lll,"Near Jupiter Science College, Nayapalli, Bhubaneswar",3.8,15,Good,"Kitchen, Buzzer/Door Bell, Attached Bathroom, + 10 more",,₹1014,₹1487,32% off
India,OYO,Bhubaneswar,OYO 9548 Green Villa Guest House,"Near Siridi Sai Mandir, Niladri Vihar, Bhubaneswar",3.6,74,Good,"Kitchen, CCTV Cameras, Power backup, + 1 more",,₹814,₹1364,40% off
India,OYO,Bhubaneswar,OYO 38078 Galaxy Rooms,"Near  Trinath Complex, Bhubaneswar",3.1,105,Fair,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 9 more",,₹797,₹1169,32% off
India,OYO,Bhubaneswar,OYO 11345 Hotel White House Inn,"Near Ganguram Sweets, Bhimtangi, Bhubaneswar",4.4,29,Very,"AC, TV, CCTV Cameras, + 2 more",,₹785,₹1564,50% off
India,OYO,Bhubaneswar,OYO 27030 Hotel Blue Bell Deluxe,"Neeladri Vihar, Chandrasekharpur, Bhubaneswar",3.8,78,Good,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹1774,₹2601,32% off
India,OYO,Bhubaneswar,OYO 24110 Pink Villa Guest House,"Near Kendriya Vidyalaya, Chandrasekharpur, Bhubaneswar",4.8,42,Excellent,"CCTV Cameras, Geyser, AC, + 1 more",,₹2386,₹3499,32% off
India,OYO,Bhubaneswar,OYO 43627 Hotel Madeline,"Near Patia Square, Patia, Bhubaneswar",3.6,73,Good,"Parking Facility, Kitchen, Attached Bathroom, + 13 more",,₹951,₹1394,32% off
India,OYO,Bhubaneswar,OYO 14665 Daydream,"Nuagaon, Bhubaneswar",3.8,18,Good,"Parking Facility, Kitchen, CCTV Cameras, + 8 more",,₹925,₹1368,32% off
India,OYO,Bhubaneswar,OYO 3019 Hotel Lingaraj,"Near Old Station Bazaar, Buddha Nagar, Bhubaneswar",4.9,12,Fabulous,"Parking Facility, CCTV Cameras, Geyser, + 6 more",,₹1581,₹2318,32% off
India,OYO,Bhubaneswar,OYO 2279 Greenwood Galaxy,"Kalianga Nagar, Bhubaneswar",4.4,135,Very,"Parking Facility, Kitchen, CCTV Cameras, + 4 more",,nan,nan,nan
India,OYO,Bhubaneswar,OYO 13527 Usha Residdency,"Near Rajasthan Handloom, Ashok Nagar, Bhubaneswar",4.2,171,Very,"AC, TV, Card Payment, + 4 more",,nan,nan,nan
India,OYO,Bhubaneswar,Capital O 38021 Hotel Corporate Inn Deluxe,"Near KKIT University, Patia, Bhubaneswar",4.6,735,Excellent,"Parking Facility, Kitchen, Attached Bathroom, + 12 more",,nan,nan,nan
India,OYO,Bhubaneswar,OYO 60303 Welcoming Stay Kalinga Vihar,"Near Loyola Hospital, Patrapada, Bhubaneswar",4.0,32,Very,"Kitchen, Attached Bathroom, CCTV Cameras, + 6 more",,nan,nan,nan
India,OYO,Bhubaneswar,OYO 4108 Near Kalinga Hospital,"Near Apollo Hospital, Gajpati Nagar, Bhubaneswar",4.0,265,Very,"AC, Power backup, CCTV Cameras",,nan,nan,nan
India,OYO,Bhubaneswar,OYO Home 60377 Near Dn Regalia,"Near Arnold School, Kalinga Nagar, Bhubaneswar",4.6,47,Excellent,"Parking Facility, AC, TV, + 6 more",,nan,nan,nan
India,OYO,Bhubaneswar,OYO 22882 Elegant Stay Near AIIMS,"Near AIIMS, Bhubaneswar",4.2,151,Very,"First Aid, Functional Living Area, Daily Housekeeping, + 18 more",,nan,nan,nan
India,OYO,Bhubaneswar,SilverKey Executive Stays 46859 Ranjan Khandagiri,"Near Amri Hospital, Khandagiri, Bhubaneswar",4.9,42,Fabulous,Free Wifi,,nan,nan,nan
India,OYO,Bhubaneswar,Collection O 50337 Hotel Stellar ODM School Ln,"Patia, Bhubaneswar",3.7,82,Good,"First Aid, Attached Bathroom, CCTV Cameras, + 10 more",,nan,nan,nan
India,OYO,Bhubaneswar,Capital O 28034 Triple Tree Hotels & Resorts Deluxe,"Near Budha Nagar, Kalpana Square, Bhubaneshwar",4.7,1901,Excellent,"Parking Facility, Kitchen, Full Power backup, + 8 more",,nan,nan,nan
India,OYO,Bhubaneswar,OYO 36560 Desire,"Palm Heights Rd, Bharatpur, Bhubaneswar",4.1,51,Very,"Parking Facility, Kitchen, Attached Bathroom, + 7 more",,nan,nan,nan
