Country,Provider,City,Hotel Name,Address,Rating,No Of Ratings,Rating Summary,Amenities,Room Type,Final Price,Slashed Price,Discount(%)
India,OYO,Agra,OYO 9367 Hotel Taj Galaxy,"Near Taj Mahal V.I.P Gate, Fatehabad Road, Agra",3.7,26,Good,"Parking Facility, Conference Room, Geyser, + 9 more",,₹1620,₹2376,32% off
India,OYO,Agra,OYO 44134 Hotel Radhika Resort,"Agra Bypass, Fatehpur Sikri Road, Agra",4.5,14,Excellent,nan,,₹875,₹1283,32% off
India,OYO,Agra,OYO 30716 Anand Residency,"Near Maruti Estate, Shahganj, Agra",4.4,81,Very,"First Aid, Attached Bathroom, Daily Housekeeping, + 11 more",,₹940,₹1378,32% off
India,OYO,Agra,SPOT ON 18746 Shree Inn SPOT,"Beside Mansingh Palace, Tajganj, Agra",3.8,141,Good,"Parking Facility, Card Payment, Power backup, + 3 more",,₹452,₹663,32% off
India,OYO,Agra,SPOT ON 63500 Taj Premium Home Stay,"A12 2nd floor parasvnath prerna opposite Courtyard, Agra",4.3,10,Very,nan,,₹815,₹1195,32% off
India,OYO,Agra,OYO 60827 The Agra House by Ruby HS,"Fatehabad Road, Agra",3.1,13,Fair,"Parking Facility, AC, TV, + 4 more",,₹875,₹1283,32% off
India,OYO,Agra,OYO 35941 Hotel Yuvraj Grand,"Near Shastri Puram Road, Sikandra, Agra",3.5,132,Good,"Parking Facility, Elevator, AC, + 5 more",,₹979,₹1436,32% off
India,OYO,Agra,OYO 42691 Rhythm Residency,"Near Shilpgram Parking, Agra",3.3,63,Fair,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹1010,₹1481,32% off
India,OYO,Agra,OYO 13035 Noosa Hotel,"Near TDI Mall, Fatehabad Road, Agra",4.2,337,Very,"Parking Facility, CCTV Cameras, Conference Room, + 5 more",,₹1232,₹2208,44% off
India,OYO,Agra,OYO 10961 Indraprasth Residency,"Indraprasth Residency, near Railway Station",4.3,435,Very,"Elevator, AC, TV, + 5 more",,₹1212,₹1777,32% off
India,OYO,Agra,SPOT ON 62707 Day Night Hotel SPOT,"NAGLA RAM BAKSH NH2, Agra",3.6,44,Good,nan,,₹536,₹786,32% off
India,OYO,Agra,OYO 28240 Hotel D' Seasons,"Near Shaheed Nagar, Upadhyay Hospital, Agra",3.8,278,Good,"First Aid, Daily Housekeeping, Card Payment, + 12 more",,₹910,₹1465,38% off
India,OYO,Agra,OYO 10133 Hotel Rama Grand HS,"Fatehabad Road, Agra",3.1,33,Fair,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹1010,₹1529,34% off
India,OYO,Agra,OYO 23221 Amigos Suites Deluxe,"Fatehabad Road, Agra",3.9,69,Good,"Parking Facility, Kitchen, First Aid, + 15 more",,₹1300,₹1906,32% off
India,OYO,Agra,SPOT ON 41746 Hotel Grace SPOT,"Near Happy Home Hospital, Tajganj, Agra",4.1,566,Very,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 6 more",,₹536,₹786,32% off
India,OYO,Agra,Capital O 28016 Hotel Big Dream,"Near Diamond Carpet, Taj Nagri, Agra",4.4,818,Very,"First Aid, Daily Housekeeping, Conference Room, + 19 more",,₹1540,₹2258,32% off
India,OYO,Agra,OYO 16147 Hotel Jyoti Continental Agra,"Near Jaggi Nursing Home, Agra",NEW,nan,nan,"Parking Facility, Kitchen, Card Payment, + 3 more",,₹1010,₹1481,32% off
India,OYO,Agra,OYO 15201 The Marc Blu,"Near TDI Mall, Agra",4.2,157,Very,"Parking Facility, Kitchen, CCTV Cameras, + 3 more",,₹1801,₹2641,32% off
India,OYO,Agra,SPOT ON 48690 Hotel Host SPOT,"Near West Gate of Taj Mahal, Agra",4.1,209,Very,nan,,₹619,₹907,32% off
India,OYO,Agra,OYO 40061 Hotel King’s Palace,"Fatehabad Rd, Tajganj, Agra",3.6,44,Good,"Parking Facility, First Aid, Attached Bathroom, + 10 more",,₹910,₹1334,32% off
India,OYO,Agra,SPOT ON 61915 Rajdeep Paying Guest House SPOT,"Near Shilpgram Parking, Agra",NEW,nan,nan,"Parking Facility, Attached Bathroom, CCTV Cameras, + 4 more",,₹536,₹786,32% off
India,OYO,Agra,OYO 6072 Aaradhya residency,"Taj Nagri phase-2, Agra",3.5,27,Good,"Parking Facility, Kitchen, CCTV Cameras, + 5 more",,₹1212,₹1777,32% off
India,OYO,Agra,OYO 33490 The Soft Petal By RIK,"Near Taj Nagari, Agra",3.9,74,Good,"Parking Facility, Wheelchair Accessible, AC, + 6 more",,₹910,₹1334,32% off
India,OYO,Agra,OYO 24081 Hotel Lata Palace & Resort,"NH11, Midhakur, Agra",4.6,21,Excellent,"Parking Facility, First Aid, Attached Bathroom, + 16 more",,₹876,₹1779,51% off
India,OYO,Agra,OYO 19668 Hotel Udupi Residency,"Fatehabad Road, Agra",4.0,175,Very,"Parking Facility, CCTV Cameras, In-house Restaurant, + 3 more",,₹909,₹1690,46% off
India,OYO,Agra,SPOT ON 60218 Hotel Raj Inn SPOT,"Jagnair Rd, Dhanauli, Agra",3.8,65,Good,"Kitchen, CCTV Cameras, Geyser, + 5 more",,₹536,₹786,32% off
India,OYO,Agra,OYO 30701 Four Season Inn,"Near LIC Building, Sikandra, Agra",4.6,122,Excellent,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 8 more",,₹1295,₹1899,32% off
India,OYO,Agra,SPOT ON 62879 Blue Light Hotel By Grj Group SPOT,"Usaini, Agra",NEW,nan,nan,nan,,₹461,₹676,32% off
India,OYO,Agra,OYO 11005 Hotel Shanti Palace,"Near Kargil Petrol Pump, Sikandra, Agra",4.5,505,Excellent,"AC, TV, Card Payment, + 4 more",,₹928,₹1735,47% off
India,OYO,Agra,OYO 28158 Avalon Taj View,"Near Double Tree By Hilton Taj, Fatehbad Road, Agra",NEW,nan,nan,"Parking Facility, Kitchen, First Aid, + 15 more",,₹934,₹2208,58% off
India,OYO,Agra,SPOT ON 64687 Kamla Farms SPOT,"Shastripuram, Agra",NEW,nan,nan,"Attached Bathroom, CCTV Cameras, Fire-Extinguisher, + 2 more",,₹536,₹786,32% off
India,OYO,Agra,Capital O 63168 Jn Plaza Hotel & Restaurant,"Farah, Agra",NEW,nan,nan,"Parking Facility, Bath Tub, Kitchen, + 10 more",,₹1010,₹1481,32% off
India,OYO,Agra,SPOT ON 66679 Hotel Viren Pacific SPOT,"Agra., Agra",NEW,nan,nan,nan,,₹708,₹1038,32% off
India,OYO,Agra,SPOT ON 65681 Classic Gold SPOT,"Pushpa Vihar Colony, Agra",NEW,nan,nan,"Parking Facility, In-house Restaurant, 24/7 Checkin, + 3 more",,₹708,₹1038,32% off
India,OYO,Agra,Capital O 3768 Atithi Taj west gate,"Tajganj, Fatehabad Road, Agra",4.1,863,Very,"First Aid, Functional Living Area, Daily Housekeeping, + 26 more",,₹1467,₹2356,38% off
India,OYO,Agra,OYO 65448 The White Rock Residency,"100 feet bypass road, Agra",NEW,nan,nan,"Attached Bathroom, 24/7 Checkin",,₹871,₹1278,32% off
India,OYO,Agra,OYO 65596 Hotel Hira Ganga Deluxe,"Agra., Agra",NEW,nan,nan,nan,,₹949,₹1391,32% off
India,OYO,Agra,OYO 48691 Hotel Agarwal Palace And Restaurant,"Near Agra Cantt, Idgah Colony, Agra",NEW,nan,nan,"Power backup, CCTV Cameras, Geyser",,₹1294,₹1897,32% off
India,OYO,Agra,OYO 65072 Hotel J S Royal,"Near Hema Petrol Pump, Pashchimpuri Road Bodla, Agra",NEW,nan,nan,"Parking Facility, In-house Restaurant, Kitchen, + 7 more",,₹871,₹1278,32% off
India,OYO,Agra,OYO 46629 Hotel Anmol Palace  Saver,"Near Fire Station, Shastripuram, Agra",4.7,22,Excellent,"Parking Facility, AC, TV, + 4 more",,₹790,₹1158,32% off
India,OYO,Agra,OYO 3202 Hotel Gayatri Residency,"Taj Nagari phase 2,Agra",4.3,59,Very,"Parking Facility, Kitchen, Bar, + 10 more",,₹1212,₹1777,32% off
India,OYO,Agra,OYO 65682 Mannat Palace,"Rajpur Chungi, Agra",NEW,nan,nan,nan,,₹871,₹1278,32% off
India,OYO,Agra,SPOT ON 64131 Shyaam Sundar Guest House SPOT,"Basai., Agra",NEW,nan,nan,nan,,₹461,₹676,32% off
India,OYO,Agra,OYO 24600 Grand Harshit Resort,"Shilpgram Road, Agra",3.7,91,Good,"Parking Facility, Kitchen, First Aid, + 10 more",,₹934,₹1369,32% off
India,OYO,Agra,OYO 37540  Hotel Radha Grand,"Tajganj, Tora, Agra",5.0,4,Fabulous,"Parking Facility, First Aid, Daily Housekeeping, + 10 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 22826 Hotel Sheltear & Resturant,"Sikandra Crossing, Agra",3.4,31,Fair,"First Aid, Attached Bathroom, Daily Housekeeping, + 12 more",,₹1010,₹1598,37% off
India,OYO,Agra,SPOT ON 61579 Swess Grand,"Fatehabad Rd, Agra",NEW,nan,nan,nan,,₹1010,₹1481,32% off
India,OYO,Agra,OYO 24879 Partap Inn,"Tajganj, Basai, Agra",NEW,nan,nan,"First Aid, Daily Housekeeping, AC, + 13 more",,₹872,₹1279,32% off
India,OYO,Agra,OYO 60929 Hotel Wonderland,"Agra., Agra",NEW,nan,nan,nan,,₹871,₹1278,32% off
India,OYO,Agra,OYO 9966 Hotel Samovar,"Fatehbad Road, Agra",4.4,105,Very,"Conference Room, Elevator, Wheelchair Accessible, + 12 more",,₹1393,₹2042,32% off
India,OYO,Agra,OYO 24723 Hotel Atul Palace,"Railway Station Road, Agra",NEW,nan,nan,"Parking Facility, Kitchen, First Aid, + 7 more",,₹1419,₹2081,32% off
India,OYO,Agra,Capital O 3773 City Square And Suites,"Fatehabad Road, Agra",4.3,503,Very,"Parking Facility, Kitchen, CCTV Cameras, + 10 more",,₹1009,₹1735,42% off
India,OYO,Agra,OYO 26628 Hotel Rest Palace,"Fatehabad Road, Agra",3.9,99,Good,"Parking Facility, First Aid, Buzzer/Door Bell, + 11 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 45658 Salt And Pepper Hotel And Resturant,"Near Prachin Pathwari Mandir, Trans Yamuna Colony, Agra",5.0,1,Fabulous,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 10 more",,₹916,₹1344,32% off
India,OYO,Agra,OYO 6253 Hotel Garden View Resort,"100 Feet Road, Agra",5.0,1,Fabulous,"Kitchen, AC, TV, + 5 more",,₹875,₹1545,43% off
India,OYO,Agra,OYO 26771 Hotel Lotus Inn,"Near Shilpgram Parking, Taj Nagari-1, Agra",NEW,nan,nan,"Parking Facility, First Aid, Buzzer/Door Bell, + 13 more",,₹872,₹1514,42% off
India,OYO,Agra,OYO 10876 Hotel Taj signature,"Taj Ganj Basai, Agra",3.6,3,Good,"AC, TV, Card Payment, + 4 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 22293 HOTEL LAXMAN RESORT,"Fatehabad road, Agra",3.7,3,Good,"Complimentary Breakfast, Kitchen, AC, + 6 more",,₹1010,₹1481,32% off
India,OYO,Agra,SPOT ON 38150 Pyrenees SPOT,"Near WOS Cafe, Tajganj, Agra",3.6,68,Good,"Parking Facility, Kitchen, Daily Housekeeping, + 8 more",,₹499,₹731,32% off
India,OYO,Agra,OYO 43997 Hotel Aashiyanaa Palace,"Shilpgram Road, Taj Nagri Phase-1, Agra",NEW,nan,nan,"Parking Facility, In-house Restaurant, AC, + 7 more",,₹879,₹1289,32% off
India,OYO,Agra,Capital O 9236 9 Star Hotel,"Fatehabad Road, Tajganj, Agra",4.4,460,Very,"Parking Facility, Elevator, In-house Restaurant, + 9 more",,₹1010,₹1760,43% off
India,OYO,Agra,OYO 3209 Hotel Anand Villa,"Fatehabad Rd, Agra",4.5,193,Excellent,"Parking Facility, Conference Room, Geyser, + 5 more",,₹799,₹1735,54% off
India,OYO,Agra,SPOT ON 36479 Hotel Shyam Palace SPOT,"Near Central Bank, Western Gate, Agra",4.0,366,Very,"Parking Facility, Kitchen, First Aid, + 6 more",,₹648,₹950,32% off
India,OYO,Agra,OYO 33431 Hotel Ekta Residency,"Near ISBT, Transport Nagar, Agra",3.5,27,Good,"AC, TV, CCTV Cameras, + 2 more",,₹1217,₹1785,32% off
India,OYO,Agra,OYO 28053 Hotel Gayatri Palace,"Near Basai Police Chowki, Taj Nagri Phase-1, Agra",NEW,nan,nan,"Parking Facility, First Aid, Buzzer/Door Bell, + 13 more",,₹872,₹1369,36% off
India,OYO,Agra,OYO 19948 Hotel Vasudeva,"Near Delhi Gate, Agra",3.0,1,Fair,"Kitchen, CCTV Cameras, Geyser, + 6 more",,₹1441,₹2113,32% off
India,OYO,Agra,OYO 30702 Toran Grand,"Near ITI, Balkeshwar Road Agra",4.6,90,Excellent,"Kitchen, First Aid, Buzzer/Door Bell, + 12 more",,₹1010,₹1705,41% off
India,OYO,Agra,OYO 8888 Riga Home Stay Agra,"Taj Nagri Phase 1,Agra",NEW,nan,nan,"Parking Facility, AC, TV, + 5 more",,₹1212,₹1777,32% off
India,OYO,Agra,OYO 9974 Hotel Taj Prince,"Fatehabad Road, Agra",4.6,16,Excellent,"Parking Facility, AC, TV, + 5 more",,₹1010,₹1579,36% off
India,OYO,Agra,OYO 12750 Hotel Jalsa,"Agra, Agra",NEW,nan,nan,"Parking Facility, CCTV Cameras, Conference Room, + 5 more",,₹1010,₹1481,32% off
India,OYO,Agra,OYO 5539 Merit Hotel,"Fatehabad Road, Agra",3.8,165,Good,"Parking Facility, CCTV Cameras, Geyser, + 7 more",,₹1405,₹2061,32% off
India,OYO,Agra,OYO 24557 Amba Inn,"Near Raja ki Mandi Station, Delhi Gate, Agra",4.4,160,Very,"Parking Facility, Kitchen, First Aid, + 12 more",,₹1464,₹2147,32% off
India,OYO,Agra,OYO 16359 Sheela Inn,"Near Taj Mahal, Agra",NEW,nan,nan,"Parking Facility, Kitchen, CCTV Cameras, + 5 more",,₹1010,₹1481,32% off
India,OYO,Agra,OYO 31018 Hotel Prashant,"Near Sicro Call Center, Old Mathura Roads, Agra",4.0,86,Very,"Full Power backup, First Aid, Buzzer/Door Bell, + 11 more",,₹939,₹1377,32% off
India,OYO,Agra,OYO 18255 The Idea Inn,"Fatehabad Road, Agra",4.3,251,Very,"Parking Facility, Kitchen, CCTV Cameras, + 5 more",,₹1212,₹1777,32% off
India,OYO,Agra,OYO 30907 Hotel MR Grand,"Near Eit Mandi, Sikandra Bodla Road, Agra",4.1,14,Very,"First Aid, Attached Bathroom, CCTV Cameras, + 7 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 37470 The Mohan Grand,"Near Jaypee Palace Tora Police Chawki, Agra",4.6,3,Excellent,"First Aid, Daily Housekeeping, AC, + 12 more",,₹872,₹1279,32% off
India,OYO,Agra,OYO 22833 Juststay Laalmati Castle,"Near Shilpgram, Taj Mahal (Eastern Gate), Agra",3.8,171,Good,"Parking Facility, Kitchen, First Aid, + 4 more",,₹878,₹1288,32% off
India,OYO,Agra,SPOT ON 61459 Hotel Premanil - A Business Hotel,"Near Tomb of Akbar The Great Area, Agra",4.5,98,Excellent,nan,,₹815,₹1195,32% off
India,OYO,Agra,OYO 29051 Hotel Solitaire & Restaurant Deluxe,"Near Akhilesh Tower, Mahatma Gandhi Road, Agra",3.6,260,Good,"First Aid, Daily Housekeeping, Conference Room, + 19 more",,₹1352,₹1983,32% off
India,OYO,Agra,OYO 29077 Hotel Ratandeep,"Fatehabad Road, Tajganj, Agra",3.5,186,Good,"Parking Facility, Kitchen, AC, + 5 more",,₹909,₹1333,32% off
India,OYO,Agra,Captial O 15493 The Royal,"adjecent to Gurdwara, Agra",4.4,630,Very,"Parking Facility, Kitchen, CCTV Cameras, + 14 more",,₹1212,₹2117,43% off
India,OYO,Agra,OYO 3426 White Inn,"Near Taj Mahal, Agra",3.5,58,Good,"AC, Power backup, Free Wifi, + 4 more",,₹1010,₹1735,42% off
India,OYO,Agra,OYO 24670 Hotel Taj Villa & Restaurant,"Near Shilpgram Parking, Tajganj, Agra",NEW,nan,nan,"Parking Facility, First Aid, Buzzer/Door Bell, + 11 more",,₹910,₹1577,42% off
India,OYO,Agra,OYO 35450 Bombay Central Hotel,"Near SBI, Kamla Nagar, Agra",3.5,45,Good,"Kitchen, Attached Bathroom, Daily Housekeeping, + 10 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 23071 Hotel Arman Palace & Banquet,"Near Lawaniya Hospital, Fatehabad Road, Agra",3.6,46,Good,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹865,₹1268,32% off
India,OYO,Agra,OYO 19881 Hotel Ganpati Agra,"Taj Nagri Phase 1, Agra",4.0,43,Very,"Parking Facility, Kitchen, CCTV Cameras, + 5 more",,₹868,₹1295,33% off
India,OYO,Agra,OYO 9590 P S Villa,"Taj Nagari Phase-2, Agra",4.1,109,Very,"Parking Facility, AC, TV, + 5 more",,₹909,₹1333,32% off
India,OYO,Agra,Capital O 36085 Hotel Apollo Agra,"Impeypura, Tajganj, Agra",3.0,41,Fair,"Parking Facility, Kitchen, First Aid, + 17 more",,₹940,₹3517,73% off
India,OYO,Agra,OYO 40232 Paradise Mahal,"Near Rainbow hospital, Sikandra, NH-2, Agra",4.3,89,Very,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 4 more",,₹1216,₹1784,32% off
India,OYO,Agra,OYO 19459 Hotel The Kamta,"Nehru Nagar, New Agra Colony, Agra",4.3,409,Very,"Elevator, AC, Banquet Hall, + 10 more",,₹1444,₹2118,32% off
India,OYO,Agra,Capital O 45811 The Shriansh Agra,"Basai, Agra",4.6,270,Excellent,"Parking Facility, First Aid, Buzzer/Door Bell, + 13 more",,₹1010,₹1481,32% off
India,OYO,Agra,SPOT ON 60588 Pawan Home Stay SPOT,"Near Taj Mahal East Gate, Shilpgram, Agra",4.0,8,Very,"Parking Facility, AC, CCTV Cameras, + 3 more",,₹461,₹676,32% off
India,OYO,Agra,Spot on 41136 C M Home Stay,"Fatehabad Rd, Agra",3.3,24,Fair,"Parking Facility, First Aid, Attached Bathroom, + 7 more",,₹708,₹1038,32% off
India,OYO,Agra,SPOT ON 43020 Mis Fila SPOT,"Baluganj, Rakabganj, Agra",4.4,825,Very,nan,,₹574,₹841,32% off
India,OYO,Agra,SPOT ON 22768 Hotel Ambika Palace  SPOT,"Near Pratap Pura Crossing, Fatehabad Road, Agra",3.7,141,Good,"Parking Facility, Attached Bathroom, CCTV Cameras, + 5 more",,₹536,₹786,32% off
India,OYO,Agra,SPOT ON 46406 Ansh Villa SPOT,"Sanjay Vihar Colony, Tajganj, Agra",4.0,191,Very,"Parking Facility, CCTV Cameras, Power backup, + 1 more",,₹536,₹786,32% off
India,OYO,Agra,OYO 30759 Taj Path,"Near Taj Path, Chennai - Delhi Highway, Agra",4.4,8,Very,"First Aid, Attached Bathroom, Daily Housekeeping, + 9 more",,₹910,₹1334,32% off
India,OYO,Agra,SPOT ON 62182 Khubsaras SPOT,"1/83A panchkuiya crossing nalband road, Agra",4.6,57,Excellent,nan,,₹536,₹786,32% off
India,OYO,Agra,OYO 9369 Raj Paradise,"Behind TDI Mall, Agra",3.3,23,Fair,"Parking Facility, AC, TV, + 3 more",,₹1010,₹1481,32% off
India,OYO,Agra,Capital O 31045 The Taj Residency- A Heritage Hotel Deluxe,"Near Taj Mahal, Shilpgram Road, Agra",4.7,1573,Excellent,"Parking Facility, Kitchen, First Aid, + 13 more",,₹1763,₹2586,32% off
India,OYO,Agra,OYO 14785 Agra Central,"Fatehabad Road, Agra",5.0,1,Fabulous,"AC, Card Payment, Power backup, + 9 more",,₹1010,₹1735,42% off
India,OYO,Agra,OYO 24679 Hotel Green House,"Shilpgram Road, Agra",NEW,nan,nan,"First Aid, Daily Housekeeping, AC, + 12 more",,₹872,₹1279,32% off
India,OYO,Agra,SPOT ON 48578 Hotel Star SPOT,"Near Etmadpur Nagar Palika Office, Agra",3.6,111,Good,nan,,₹461,₹676,32% off
India,OYO,Agra,OYO 22661 M.S Clark - 1,"Near Agra Fort, Tajganj, Agra",NEW,nan,nan,"First Aid, Daily Housekeeping, Reception, + 11 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 29411 Hotel Vanshika,"Near Canara Bank, Sadar Bajar Fatehabad Road, Agra",3.5,103,Good,"Parking Facility, Kitchen, First Aid, + 10 more",,₹1010,₹1575,36% off
India,OYO,Agra,OYO 33011 Hotel Suryansh,"Near Itora Chauraha, Gwalior Road, Agra",3.0,4,Fair,"First Aid, Daily Housekeeping, Swimming Pool, + 13 more",,₹938,₹3517,73% off
India,OYO,Agra,SPOT ON 43140 Classic Homestay SPOT,"Tajganj, Basai, Agra",4.1,124,Very,nan,,₹536,₹786,32% off
India,OYO,Agra,OYO 19894 Hotel MA Residency,"Fatehabad Road, Agra",NEW,nan,nan,"Complimentary Breakfast, AC, Card Payment, + 6 more",,₹1010,₹1481,32% off
India,OYO,Agra,OYO 48689 Rasoi Ratan,"Near Shri Mahaveer Dhaba, Kuberpur, Agra",NEW,nan,nan,nan,,₹914,₹1340,32% off
India,OYO,Agra,OYO 11608 Riddhee Siddhee,"Near Shilpgram Parking, Tajganj, Agra",NEW,nan,nan,"Parking Facility, In-house Restaurant, AC, + 6 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 37709 Castel View-boutique Hotel Deluxe,"Near Pratap Pura Crossing, Tajganj, Agra",5.0,1,Fabulous,"Parking Facility, First Aid, Attached Bathroom, + 12 more",,₹1010,₹1481,32% off
India,OYO,Agra,OYO 11539 Hotel Priya,"Opposite Priya Restaurant, Basai Khurd, Agra",NEW,nan,nan,"AC, TV, Banquet Hall, + 5 more",,₹1010,₹1735,42% off
India,OYO,Agra,OYO 40300 Hotel Arjit Palace,"Near Tajganj, Agra",4.0,1,Very,"Parking Facility, Kitchen, First Aid, + 11 more",,₹910,₹1334,32% off
India,OYO,Agra,OYO 23158 Hotel The Taj,"Fatehabad Road, Agra",NEW,nan,nan,"First Aid, Daily Housekeeping, Elevator, + 15 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 19802 Hotel Anant Plaza,"Near Taj Mahal, Agra",3.4,5,Fair,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹868,₹1298,33% off
India,OYO,Agra,OYO 11540 Hotel Royal INN,"Near AgraFort, Agra",NEW,nan,nan,"Parking Facility, AC, TV, + 4 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 19320 Hotel Chanakaya,"Near Vaibhav Nagar, Tajganj, Agra",3.6,52,Good,"Conference Room, Complimentary Breakfast, Elevator, + 15 more",,₹1626,₹2384,32% off
India,OYO,Agra,OYO 24878 Hotel Aicon Palace,"Near Taj Mahal, Agra",NEW,nan,nan,"First Aid, Daily Housekeeping, AC, + 12 more",,₹871,₹1278,32% off
India,OYO,Agra,SPOT ON 49331 Hotel Greenland  SPOT,"Near St. Marty's School, Visvakarma Puram, Agra",3.0,18,Fair,nan,,₹536,₹786,32% off
India,OYO,Agra,OYO 29412 Jyoti Palace,"Opposite Kailash Talkies, Fatehabad Road, Agra",NEW,nan,nan,"Parking Facility, Kitchen, First Aid, + 12 more",,₹891,₹1702,48% off
India,OYO,Agra,OYO 23595 Hotel Tajway Inn Deluxe,"Jeevani Mandi, Agra",NEW,nan,nan,"First Aid, Daily Housekeeping, Conference Room, + 17 more",,₹1381,₹2025,32% off
India,OYO,Agra,OYO 37381 Hotel The Elite Inn,"Indrapuram, Tajganj, Agra",NEW,nan,nan,"Kitchen, First Aid, Attached Bathroom, + 10 more",,₹910,₹1334,32% off
India,OYO,Agra,OYO 22711 Rajni Guest House,"Near Crystal Samovar, Tajganj, Agra",3.3,2,Fair,"Elevator, AC, Card Payment, + 8 more",,₹930,₹1364,32% off
India,OYO,Agra,OYO 14220 Hotel B R International,"Near TDI Mall, Tajganj, Agra",3.3,4,Fair,"Card Payment, Power backup, Free Wifi, + 3 more",,₹1212,₹1777,32% off
India,OYO,Agra,OYO 23157 Grand Sudershan HS,"Fatehabad road opposite ITC Mughal, Agra",3.4,6,Fair,"Parking Facility, Kitchen, First Aid, + 13 more",,₹1010,₹1481,32% off
India,OYO,Agra,OYO 35708 Zee Hotel,"Near Taj View Crossing, Fatehabad Road, Agra",4.6,201,Excellent,"Parking Facility, Kitchen, First Aid, + 14 more",,₹868,₹1273,32% off
India,OYO,Agra,OYO 37023 Siya Diya Residency,"Kalindi Puram, Khandari Crossing, Agra",4.0,102,Very,"Parking Facility, AC, TV, + 7 more",,₹916,₹1344,32% off
India,OYO,Agra,OYO 27742 Zaki Hs Saver,"Phase 1 Taj Nagri, Agra",4.1,15,Very,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 3 more",,₹724,₹1131,36% off
India,OYO,Agra,OYO 64843 Olive Inn,"Taj Nagari, Phase II, Agra",NEW,nan,nan,"Attached Bathroom, 24/7 Checkin, CCTV Cameras, + 1 more",,₹958,₹1405,32% off
India,OYO,Agra,OYO 61021 Hotel Md Grand,"Avas Vikas Colony, Agra",3.4,19,Fair,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 6 more",,₹871,₹1278,32% off
India,OYO,Agra,SPOT ON 46526 Hotel Rest House SPOT,"Taj Nagri Phase 1, Agra",3.6,91,Good,nan,,₹461,₹676,32% off
India,OYO,Agra,OYO 29423 03 Townhouse Inn,"Agra - Bah Rd, Tajganj, Agra",3.2,52,Fair,"Daily Housekeeping, AC, Room Heater, + 16 more",,₹943,₹1382,32% off
India,OYO,Agra,OYO 37887 Hotel Sikandra Palace & Restaurant,"Near Akbar Tomb, Agra",4.2,30,Very,"Kitchen, Daily Housekeeping, CCTV Cameras, + 10 more",,₹910,₹1334,32% off
India,OYO,Agra,OYO 37492 Fab Home Stay,"Near Taj Mahal, Agra",3.5,23,Good,"Parking Facility, Kitchen, Daily Housekeeping, + 9 more",,₹918,₹1346,32% off
India,OYO,Agra,SPOT ON 65287 Ns Guest House,"fatehabad road, Agra",NEW,nan,nan,nan,,₹708,₹1038,32% off
India,OYO,Agra,OYO 39767 Hotel Av Plaza,"Near Akbar Tomb, Agra",5.0,4,Fabulous,"Parking Facility, First Aid, Attached Bathroom, + 8 more",,₹910,₹1334,32% off
India,OYO,Agra,OYO 4012 Agra Cantt Deluxe,"Idgah Colony, Agra",4.4,43,Very,"Bath Tub, Elevator, AC, + 9 more",,₹1212,₹2258,46% off
India,OYO,Agra,Capital O 2508 Hotel Shree Residency,"Bypass Road, Agra",4.4,46,Very,"Parking Facility, AC, TV, + 5 more",,₹1380,₹2523,45% off
India,OYO,Agra,SPOT ON 61609 Hotel Shanti Villa - Inn,"Tajganj, Agra",NEW,nan,nan,nan,,₹815,₹1195,32% off
India,OYO,Agra,OYO 22507 Anjuman,"Near Professors Colony, KamlaNagar, Agra",NEW,nan,nan,"First Aid, Daily Housekeeping, AC, + 14 more",,₹943,₹1382,32% off
India,OYO,Agra,OYO 8743 Hotel Ravi Palace,"Shilpgram Road, Agra",3.8,129,Good,"Parking Facility, AC, TV, + 4 more",,nan,nan,nan
India,OYO,Agra,SPOT ON 35909 Hotel Om Sai Palace SPOT,"Saraswati Vihar Colony, Sewla Jatt, Agra",NEW,nan,nan,"Parking Facility, Kitchen, CCTV Cameras, + 9 more",,nan,nan,nan
India,OYO,Agra,SPOT ON 26146 Hotel Agra Cantt Inn SPOT,"Near Agra Cantt Road, Agra",4.5,134,Excellent,"Kitchen, First Aid, Buzzer/Door Bell, + 15 more",,nan,nan,nan
India,OYO,Agra,OYO 63489 Hotel Taj Paradise,"Tajganj, Agra",3.2,59,Fair,"Parking Facility, In-house Restaurant, Kitchen, + 7 more",,nan,nan,nan
