Country,Provider,City,Hotel Name,Address,Rating,No Of Ratings,Rating Summary,Amenities,Room Type,Final Price,Slashed Price,Discount(%)
India,OYO,Chennai,OYO Home 30411 Elegant Stay Near Kottakuppam,"Amirtha Garden, Kottakuppam, Pondicherry",4.2,52,Very,"Refrigerator, CCTV Cameras",,₹872,₹1279,32% off
India,OYO,Chennai,Capital O 896 The Royal Regency,"Periamet, Chennai",4.7,2975,Excellent,"Conference Room, Elevator, AC, + 7 more",,₹2980,₹4371,32% off
India,OYO,Chennai,OYO 454 Hotel Aravindar Residency,"Near Shollingnallur Signal, Rajiv Gandhi Road, Chennai",3.4,12,Fair,"Parking Facility, Elevator, AC, + 3 more",,₹1402,₹2055,32% off
India,OYO,Chennai,OYO 43895 Udipi Home Deluxe,"Near Cheers Restaurant, Chennai",4.1,421,Very,"First Aid, Conference Room, Elevator, + 15 more",,₹1828,₹2680,32% off
India,OYO,Chennai,Collection O 24512 Neelangarai,"Neelangarai, ECR, Chennai",4.5,1719,Excellent,"Kitchen, First Aid, Attached Bathroom, + 10 more",,₹1014,₹1928,47% off
India,OYO,Chennai,SPOT ON 42096 Hotel Kantha SPOT,"Near Central Railway station, Chennai",4.3,515,Very,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO Home 61943 Spacious Stay Near ECR,"Adityaram Nagar, Panaiyur, Chennai",4.1,112,Very,"Parking Facility, Kitchen, CCTV Cameras, + 7 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO Home 40131 Sea View Stay Near Mayajaal,"Nagar Main Rd, Kanathur Reddikuppam, Chennai",4.4,856,Very,"Kitchen, First Aid, Functional Living Area, + 11 more",,₹1014,₹1487,32% off
India,OYO,Chennai,Silverkey Executive Stays 37924 Pine Grove,"Near Velachery, Chennai",4.6,775,Excellent,nan,,₹1835,₹2691,32% off
India,OYO,Chennai,SPOT ON 47686 Kgt Guest House  SPOT,"Pushpa Nagar, Kattupakkam, Chennai",3.7,486,Good,nan,,₹797,₹1169,32% off
India,OYO,Chennai,OYO Townhouse 227 Royapettah,"Near Thomaiappan St, Gowdia Mutt Road, Chennai",4.3,572,Very,"Parking Facility, Attached Bathroom, CCTV Cameras, + 12 more",,₹3307,₹4849,32% off
India,OYO,Chennai,OYO Flagship 488 Nungambakkam,"Near Pycrofts Garden Road, Chennai",4.0,519,Very,"Parking Facility, Elevator, AC, + 6 more",,₹2097,₹4083,49% off
India,OYO,Chennai,OYO Home 62147 Exotic Studio Kovalam,"Dargah Road, Kovalam, Chennai",4.7,48,Excellent,"Parking Facility, Attached Bathroom, Refrigerator, + 4 more",,₹812,₹1191,32% off
India,OYO,Chennai,OYO 27873 Ranga Residency,"Near Cauvery Hospital, Mylapore, Chennai",3.0,1,Fair,"Parking Facility, Kitchen, First Aid, + 15 more",,₹1393,₹2043,32% off
India,OYO,Chennai,OYO Home 63388 Beach View Apartment Near Auroville Beach,"Near Auroville Beach, Pondicherry",NEW,nan,nan,"Parking Facility, Attached Bathroom, Refrigerator, + 2 more",,₹872,₹1279,32% off
India,OYO,Chennai,Capital O 64680 Sribaas Vassi Palaze,"Kattankulathur, Chennai",3.4,87,Fair,"Parking Facility, First Aid, Buzzer/Door Bell, + 15 more",,₹1366,₹2004,32% off
India,OYO,Chennai,OYO 2118 Palm Shore Residency,"Opposite KFC, Mylapore, Chennai",3.6,136,Good,"Parking Facility, CCTV Cameras, Geyser, + 7 more",,₹1238,₹1985,38% off
India,OYO,Chennai,OYO Townhouse 037 Central Station,"Near Central Railway Station, Chennai",4.0,2974,Very,"CCTV Cameras, Geyser, Elevator, + 8 more",,₹2608,₹3824,32% off
India,OYO,Chennai,OYO 62543 Sai Nalam Hotels,"Near Presidency College Ground, Chennai",3.9,119,Good,"Kitchen, Attached Bathroom, Daily Housekeeping, + 12 more",,₹855,₹1254,32% off
India,OYO,Chennai,Capital O 66663 Arun Prasath Park Deluxe,"Chennai, Chennai",4.7,14,Excellent,"Parking Facility, Daily Housekeeping, CCTV Cameras, + 14 more",,₹2121,₹3110,32% off
India,OYO,Chennai,SPOT ON 62657 Winter Gate  SPOT,"Near Periyampet, Chennai",4.2,287,Very,"First Aid, Attached Bathroom, CCTV Cameras, + 3 more",,₹594,₹871,32% off
India,OYO,Chennai,OYO Flagship 475 North Usman Road,"T Nagar, Chennai",4.1,804,Very,"Parking Facility, Elevator, AC, + 6 more",,₹2114,₹3100,32% off
India,OYO,Chennai,OYO Flagship 30484 Sand Beach Vadanemmeli,"Near Pillayar Koil Street, Chennai",4.1,633,Very,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 9 more",,₹776,₹2214,65% off
India,OYO,Chennai,SilverKey Executive Stays 20006 T Nagar Saver,"Near AGS Cinemas, Chennai",4.0,869,Very,"Parking Facility, CCTV Cameras, Geyser, + 6 more",,₹1347,₹2030,34% off
India,OYO,Chennai,Capital O 18946 Admire Suit Hospitality,"Near Triplicane High Road, Chennai",4.1,1175,Very,"AC, TV, Card Payment, + 4 more",,₹1264,₹1853,32% off
India,OYO,Chennai,Collection O 30482 Venkatachalapathy St,"Near Corporation Marriage Hall, Chennai",4.1,933,Very,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 12 more",,₹1726,₹2532,32% off
India,OYO,Chennai,SPOT ON 44116 Abi Comfort Inn  SPOT,"Near Rakki Hospital, Ambattur, Chennai",4.2,435,Very,"Parking Facility, Attached Bathroom, CCTV Cameras, + 8 more",,₹571,₹838,32% off
India,OYO,Chennai,OYO Flagship 42700 White Sand Guest House,"Near Auroville Bus Stop, Pondicherry",4.0,566,Very,"Parking Facility, AC, TV, + 4 more",,₹776,₹1138,32% off
India,OYO,Chennai,SPOT ON 44572 Jain Residency SPOT,Near Thirumullaivoyal Railway Station,4.6,692,Excellent,"Parking Facility, First Aid, Attached Bathroom, + 6 more",,₹571,₹838,32% off
India,OYO,Chennai,OYO 19023 Helican Tradition,"Near Vandalur Zoo, Urapakkam, Chennai",3.6,253,Good,"Parking Facility, In-house Restaurant, AC, + 5 more",,₹1014,₹1898,47% off
India,OYO,Chennai,OYO 38033 Le Mint,"Near CEEBROS, Chennai",4.1,296,Very,"First Aid, Daily Housekeeping, Elevator, + 13 more",,₹1216,₹1783,32% off
India,OYO,Chennai,OYO Home 19850 Elegant 2BHK,"Anumandai Beach, ECR, Pondicherry",4.4,139,Very,"Parking Facility, Kitchen, AC, + 5 more",,₹872,₹1823,52% off
India,OYO,Chennai,OYO Home 41906 Spacious Studio Near Auroville,"Morattandi, Pondicherry",4.7,62,Excellent,"Kitchen, AC, TV, + 5 more",,₹979,₹1436,32% off
India,OYO,Chennai,OYO 19488 Sivaraj Homes,"Near Anna Walkers Park, Chennai",5.0,2,Fabulous,"Parking Facility, Kitchen, First Aid, + 8 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO Home 41633 Exotic Stay Near Chennai Railway Museum,"Officers Colony, PADI, Chennai",4.8,811,Excellent,"Parking Facility, Kitchen, Attached Bathroom, + 8 more",,₹1241,₹1820,32% off
India,OYO,Chennai,OYO 66776 Skywalk Hotel,"Aminjikarai, Chennai",3.8,30,Good,"Parking Facility, First Aid, Attached Bathroom, + 9 more",,₹1014,₹1487,32% off
India,OYO,Chennai,SPOT ON 64228 Ram Palace SPOT,"Chennai , Chennai",4.3,186,Very,"Parking Facility, Attached Bathroom, CCTV Cameras, + 7 more",,₹670,₹982,32% off
India,OYO,Chennai,SPOT ON  48024 Century Guest House  SPOT,"Near Thiruvengadam St, Park Town, Chennai",3.6,86,Good,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 6 more",,₹640,₹939,32% off
India,OYO,Chennai,OYO 47679 Rich Inn,"Habibulla Road, T. Nagar, Chennai",4.0,2,Very,"Parking Facility, First Aid, Attached Bathroom, + 10 more",,₹1885,₹2764,32% off
India,OYO,Chennai,OYO 26381 Lifestyle Residences,"Thiruvanmiyur, Chennai",3.9,244,Good,"Daily Housekeeping, Elevator, AC, + 13 more",,₹1809,₹2653,32% off
India,OYO,Chennai,SPOT ON 33260 Zam Zam Residents SPOT,"Near SS Hyderabad Biryani, Chennai",4.3,418,Very,"Daily Housekeeping, CCTV Cameras, TV, + 4 more",,₹497,₹729,32% off
India,OYO,Chennai,OYO Flagship 38564 Bloomingdale,"Near Secretariat Nagar, Lakshmipuram, Chennai",4.0,1326,Very,"CCTV Cameras, Geyser, AC, + 4 more",,₹976,₹1432,32% off
India,OYO,Chennai,OYO 24641 Tulip Residence,"Near Indo American School, Medavakkam, Chennai",4.6,195,Excellent,"First Aid, Functional Living Area, Daily Housekeeping, + 12 more",,₹1216,₹1783,32% off
India,OYO,Chennai,OYO 47893 Metro Inn,"Kamarajapuram Main Rd, Chennai",3.9,194,Good,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 8 more",,₹1216,₹1783,32% off
India,OYO,Chennai,OYO 3192 Day inn,"Near Usman Road GRT Jeweller, Chennai",4.0,322,Very,"Parking Facility, Elevator, AC, + 4 more",,₹1501,₹2201,32% off
India,OYO,Chennai,SilverKey Executive Stays 29607 ECR 1,"Near AMET University, Chennai",4.1,2784,Very,"First Aid, Daily Housekeeping, Card Payment, + 10 more",,₹876,₹1284,32% off
India,OYO,Chennai,OYO 17157 Pearl Guest House,"Vellala Street, Purasaiwalkam, Chennai",4.0,103,Very,"CCTV Cameras, Geyser, Elevator, + 5 more",,₹1531,₹2245,32% off
India,OYO,Chennai,SPOT ON 49064 Jayam Residency Annex SPOT,"Near Arumbakkam Metro Station, Loganathan Nagar, Chennai",4.1,309,Very,"Attached Bathroom, Card Payment, Power backup, + 5 more",,₹571,₹838,32% off
India,OYO,Chennai,SPOT ON 48555 3 Star Guest House  SPOT,"Padi, Chennai",NEW,nan,nan,"TV, Card Payment, CCTV Cameras, + 3 more",,₹718,₹1052,32% off
India,OYO,Chennai,OYO 24963 Hotel Sudha Inn,"Near Egmore Railway Hospital, Chennai",4.8,509,Excellent,"Parking Facility, Kitchen, CCTV Cameras, + 11 more",,₹1589,₹2330,32% off
India,OYO,Chennai,OYO Home 66781 Luxury Studio @ Hiranandani Park,"Umayalparamancheri, Chennai",NEW,nan,nan,"Parking Facility, Refrigerator, Power backup, + 3 more",,₹754,₹1106,32% off
India,OYO,Chennai,SPOT ON 63050 Kag Rooms  SPOT,"Near Vallalar Nagar, Guduvanchery, Chennai",3.3,67,Fair,nan,,₹571,₹838,32% off
India,OYO,Chennai,OYO 12831 ITS South East Residency Deluxe,"Perumbakkam, Chennai",4.2,241,Very,"Elevator, Parking Facility, AC, + 6 more",,₹1681,₹2465,32% off
India,OYO,Chennai,Capital O 24305 Hotel Lions India,"Tambaram west, Chennai",3.6,389,Good,"Parking Facility, Bar, CCTV Cameras, + 6 more",,₹1267,₹1859,32% off
India,OYO,Chennai,SPOT ON 63925 Sri Guru Ragavendra Kalyana Mandapam SPOT,"Near Madipakkam, Chennai",3.4,59,Fair,"Parking Facility, First Aid, Attached Bathroom, + 12 more",,₹754,₹1106,32% off
India,OYO,Chennai,OYO Home 47209 Serene Studio Gerugambakam,"Gerugambakkam, Chennai",4.7,173,Excellent,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 10 more",,₹812,₹1191,32% off
India,OYO,Chennai,SilverKey Executive Stays 39891 Srs Illam,"DB Jain College, Thoraipakkam, Chennai,",4.2,2058,Very,"Daily Housekeeping, Toaster, Elevator, + 16 more",,₹976,₹1432,32% off
India,OYO,Chennai,OYO Home 41603 Luxurious Stay Near Mayajaal,"Near MayaJaal Multiplex, Sea Scape, Chennai",4.6,748,Excellent,"First Aid, Daily Housekeeping, Toaster, + 12 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO 61630 Nest Corporate Homes,"Umayalparamancheri, Chennai",3.7,33,Good,"First Aid, Attached Bathroom, Daily Housekeeping, + 6 more",,₹855,₹1254,32% off
India,OYO,Chennai,SilverKey Executive Stays 26472 Pallikaranai,"Near Himayam Matriculation, Chennai",4.5,1338,Excellent,"First Aid, Daily Housekeeping, Refrigerator, + 12 more",,₹776,₹1738,55% off
India,OYO,Chennai,OYO 30199 Joe Grande Deluxe,"Near DB Jain College, Thoraipakkam, Chennai",4.4,171,Very,"Parking Facility, First Aid, Attached Bathroom, + 12 more",,₹1384,₹2030,32% off
India,OYO,Chennai,OYO Townhouse 305 Ashok Nagar,"Ashok Nagar, Chennai",4.2,24,Very,"First Aid, Buzzer/Door Bell, Attached Bathroom, + 14 more",,₹2413,₹3539,32% off
India,OYO,Chennai,OYO Flagship 60453 Rajendra Garden Royapettah,"Next to ADMK party office, Chennai",3.8,374,Good,"Parking Facility, Buzzer/Door Bell, Attached Bathroom, + 11 more",,₹927,₹1359,32% off
India,OYO,Chennai,OYO Townhouse 072 Koyambedu,"Jai Nagar, Koyambedu, Chennai",4.2,1133,Very,"Parking Facility, Kitchen, First Aid, + 20 more",,₹3631,₹5326,32% off
India,OYO,Chennai,SPOT ON 49443 Universal Inn SPOT,"Near Star Theatre, Triplicane, Chennai",4.3,510,Very,"Buzzer/Door Bell, Attached Bathroom, Daily Housekeeping, + 9 more",,₹571,₹838,32% off
India,OYO,Chennai,OYO Home 19901 Garden Stay,"Near Jipmer, Pattanur, Chennai",4.4,53,Very,"Parking Facility, Kitchen, AC, + 5 more",,₹872,₹1839,53% off
India,OYO,Chennai,SPOT ON 48811 ABC Guest House  SPOT,"Puducherry, Chennai",3.5,77,Good,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 8 more",,₹571,₹838,32% off
India,OYO,Chennai,OYO Home 30153 Beautiful Studio Near Serenity Beach,"Near Amirtha Garden, Kottakuppam, Pondicherry",4.2,98,Very,"Kitchen, AC, TV, + 5 more",,₹872,₹2098,58% off
India,OYO,Chennai,OYO 29085 Global Bay Villas And Resort,"Near Kovalam Beach Road, Chennai",NEW,nan,nan,"First Aid, Daily Housekeeping, Board Games, + 12 more",,₹1007,₹1694,41% off
India,OYO,Chennai,OYO Home 67104 Comfort Studio Near Mogappair,"Mogappair East, Chennai",NEW,nan,nan,"Parking Facility, Attached Bathroom, CCTV Cameras, + 2 more",,₹872,₹1279,32% off
India,OYO,Chennai,SPOT ON 60491 Harini Lodge  SPOT,"Near Egmore Station, Chennai",4.3,573,Very,"Parking Facility, Wheelchair Accessible, First Aid, + 7 more",,₹604,₹886,32% off
India,OYO,Chennai,SilverKey Executive Stays 20001 Ashok Nagar,"Near Dindugal Thalapakatti Hotel, Chennai",4.0,577,Very,"Elevator, AC, TV, + 5 more",,₹827,₹2420,66% off
India,OYO,Chennai,SPOT ON 40280 Hotel Sri Rama Bhavan SPOT,"Near Alapakkam Railway Gate, Chennai",3.6,43,Good,"Parking Facility, Kitchen, Attached Bathroom, + 8 more",,₹501,₹734,32% off
India,OYO,Chennai,OYO 61869 Jp Residency,"Thirukkachur, Chennai",NEW,nan,nan,nan,,₹855,₹1254,32% off
India,OYO,Chennai,SPOT ON 40666 Great Hotel SPOT,"Near Central Railway Station, Chennai",3.7,564,Good,"First Aid, Attached Bathroom, Daily Housekeeping, + 6 more",,₹1014,₹1487,32% off
India,OYO,Chennai,Capital O 67118 The Royal Star,"Periyamet, Chennai",NEW,nan,nan,"Complimentary Buffet Breakfast, Daily Housekeeping, Power backup, + 5 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO 14872 Annamalai Residency Deluxe,"Neaer Vidya Theatre, Tambaram, Chennai",4.0,28,Very,"Parking Facility, First Aid, Buzzer/Door Bell, + 14 more",,₹1546,₹2268,32% off
India,OYO,Chennai,OYO Flagship 24070 Thirupathi Nagar,"Thirupathi Nagar, Valasaravakkam, Chennai",4.3,2261,Very,"Parking Facility, Attached Bathroom, CCTV Cameras, + 7 more",,₹1516,₹2224,32% off
India,OYO,Chennai,OYO Home 45481 Spacious Stay Near Rakki Cinemas,"Ambattur, Chennai",4.5,434,Excellent,"First Aid, Daily Housekeeping, AC, + 12 more",,₹1456,₹2135,32% off
India,OYO,Chennai,OYO Home 27945 Elegant 2BHK Serenity Beach,"Serenity Beach, Pudduchery",4.3,33,Very,"Parking Facility, Kitchen, AC, + 5 more",,₹979,₹2131,54% off
India,OYO,Chennai,OYO Home 30403 Duplex 3bhk Near Serenity Beach,"Old Madras Street, Kottakuppam, Pondicherry",4.5,29,Excellent,"Refrigerator, CCTV Cameras, Power backup",,₹872,₹1279,32% off
India,OYO,Chennai,OYO Home 30301 Compact 2BHK Near Serenity Beach,"Near Rajeev Nagar, Kottakuppam, Puducherry",4.5,31,Excellent,"Kitchen, Refrigerator, CCTV Cameras",,₹872,₹1279,32% off
India,OYO,Chennai,SPOT ON 47255 Annakilly Tower Guest House SPOT,"Near Thanjai Murugappa Chetty Street, Park Town, Chennai",NEW,nan,nan,"First Aid, Attached Bathroom, 24/7 Checkin, + 2 more",,₹444,₹651,32% off
India,OYO,Chennai,OYO 37659 Whiteglow Service Apartments,"Near Velachery Bus Stand, Shankar Nagar, Chennai",NEW,nan,nan,"Daily Housekeeping, Elevator, AC, + 11 more",,₹1589,₹2330,32% off
India,OYO,Chennai,OYO Home 30300 Compact 2BHK Near Serenity Beach,"Rajeev Nagar, Chinnamudaliyar Chavadi, Pondicherry",4.6,40,Excellent,"Kitchen, Refrigerator, CCTV Cameras",,₹872,₹1279,32% off
India,OYO,Chennai,Capital O 18266 Hotel Arunaa Inn,"Near Pammal Main Road, Pammal, Chennai",4.4,993,Very,"Parking Facility, Kitchen, CCTV Cameras, + 6 more",,₹1849,₹2711,32% off
India,OYO,Chennai,OYO 43249 Star Residency Padi,"Seeralan Street, TMP Nagar, Chennai",4.3,61,Very,"Daily Housekeeping, CCTV Cameras, Fire-Extinguisher, + 7 more",,₹1301,₹1908,32% off
India,OYO,Chennai,SilverKey Executive Stays 20002 OMR Service Rd,"Near DB Jain College, Thoraipakkam, Chennai",4.5,568,Excellent,"Elevator, AC, Card Payment, + 7 more",,₹2038,₹2989,32% off
India,OYO,Chennai,OYO 2443 Hotel Opera Residency,"Behind Beasant Nagar Bus Terminus, Adyar, Chennai",NEW,nan,nan,"Parking Facility, CCTV Cameras, Geyser, + 6 more",,₹1615,₹2368,32% off
India,OYO,Chennai,OYO Home 30299 Compact 1BHK Near Serenity Beach,"Near Rajeev Nagar, Kottakuppam, Puducherry",4.1,37,Very,"Kitchen, Refrigerator, CCTV Cameras",,₹872,₹1279,32% off
India,OYO,Chennai,Collection O 30035 Esthell near Malar Hospital,"Malar Hospital, Chennai",3.7,1213,Good,"First Aid, Buzzer/Door Bell, Attached Bathroom, + 12 more",,₹2887,₹4365,34% off
India,OYO,Chennai,SPOT ON 43912 3star Guest House SPOT,"Arumbakkam, Chennai",4.1,896,Very,"First Aid, Attached Bathroom, Card Payment, + 7 more",,₹957,₹1403,32% off
India,OYO,Chennai,SPOT ON 47956 3 Star Guest House SPOT,"Ponnamallee High Road, Chennai",3.0,156,Fair,nan,,₹447,₹655,32% off
India,OYO,Chennai,OYO 42045 Nakshatra Enclave Deluxe,"Near Kanathur Reddikuppam, Chennai",4.6,317,Excellent,"Daily Housekeeping, Games, Conference Room, + 15 more",,₹1275,₹1870,32% off
India,OYO,Chennai,SPOT ON 43295 Ssm Rooms SPOT,"Near Thirukkalukundram Bus Stand, Chennai",NEW,nan,nan,"Attached Bathroom, CCTV Cameras, Fire-Extinguisher, + 2 more",,₹571,₹838,32% off
India,OYO,Chennai,OYO 24826 Mizpah Service Apartment,"Mangala Nagar, Porur, Chennai",4.4,66,Very,"Parking Facility, First Aid, Buzzer/Door Bell, + 14 more",,₹1216,₹1928,37% off
India,OYO,Chennai,OYO 46628 Pheonix Inn,"Reddikuppam, Chennai",3.5,38,Good,"Parking Facility, First Aid, Buzzer/Door Bell, + 11 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO 6148 Green Grande Inn,"Chennai, Chennai",4.5,2,Excellent,"Parking Facility, First Aid, Attached Bathroom, + 16 more",,₹1307,₹1917,32% off
India,OYO,Chennai,OYO 36655 Lakshmi Residency,"Chromepet, Chennai",3.9,185,Good,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 11 more",,₹1420,₹2082,32% off
India,OYO,Chennai,OYO 47526 Hotel Himalaya Residency,"Near Triplicane High Road, Triplicne, Chennai",3.2,482,Fair,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 11 more",,₹1216,₹1783,32% off
India,OYO,Chennai,OYO 5208 The Park View Inn,"Near Madras Veterinary College, Chennai",NEW,nan,nan,"Parking Facility, Elevator, AC, + 5 more",,₹1216,₹1929,37% off
India,OYO,Chennai,SPOT ON 66844 Mtc Guest House  SPOT,"(opp.to kalaivanar arangam) Chepauk, Chennai",NEW,nan,nan,"Parking Facility, First Aid, Buzzer/Door Bell, + 11 more",,₹571,₹838,32% off
India,OYO,Chennai,OYO 7697 India Gate Par View Deluxe,"Kamaraj Nagar, Chennai",3.6,179,Good,"CCTV Cameras, Geyser, AC, + 3 more",,₹1674,₹2455,32% off
India,OYO,Chennai,SPOT ON 44153 Annai Guest House SPOT,"Rathna Cafe,Triplicane, Chennai",3.6,265,Good,"Attached Bathroom, Daily Housekeeping, CCTV Cameras, + 5 more",,₹502,₹737,32% off
India,OYO,Chennai,Palette - Bungalow8 Hotel & Resort Premium,"TAMILNADU., Chennai",NEW,nan,nan,nan,,₹2413,₹3539,32% off
India,OYO,Chennai,OYO 38695 Peninsula Holiday Resorts,"Near Muttukadu Boat House, Chennai",3.9,99,Good,"Daily Housekeeping, Swimming Pool, AC, + 11 more",,₹1459,₹2140,32% off
India,OYO,Chennai,SPOT ON 49026 Ams Guest House  SPOT,"Near Chepauk, Chennai",3.2,93,Fair,"In-house Restaurant, Card Payment, CCTV Cameras, + 1 more",,₹554,₹812,32% off
India,OYO,Chennai,SPOT ON 45065 New Victory Mansion & Lodging SPOT,"Near Trplicane Metro, Wallajah Road, Chennai",3.7,222,Good,"First Aid, Attached Bathroom, Daily Housekeeping, + 8 more",,₹502,₹737,32% off
India,OYO,Chennai,OYO Home Luxe 39529 Spacious 3BHK Near Auroville,"4th Cross Street, Puducherry",4.6,33,Excellent,"Attached Bathroom, Refrigerator, CCTV Cameras, + 1 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO 24191 Hotel Durai,"Near Bus Depot, Cuddalore",3.7,71,Good,"Parking Facility, Attached Bathroom, CCTV Cameras, + 5 more",,₹1791,₹2626,32% off
India,OYO,Chennai,OYO 6654 Neighbour Inn,"Ayappa Nagar, Kolathur, Chennai",4.2,33,Very,"Parking Facility, AC, TV, + 5 more",,₹1852,₹2715,32% off
India,OYO,Chennai,OYO 24898 Senthur Murugan Residency Saver,"Mullai Nagar, Tambaram, Chennai",4.2,64,Very,"Parking Facility, First Aid, Attached Bathroom, + 11 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO 48074 National Towers Residency Saver,"Near Kuppumuthu Street, Triplicane, Chennai",3.5,201,Good,"Parking Facility, Elevator, TV, + 6 more",,₹813,₹1192,32% off
India,OYO,Chennai,OYO 1939 New Park,"Bells Road, Chennai",5.0,1,Fabulous,"Parking Facility, CCTV Cameras, Geyser, + 7 more",,₹1427,₹2093,32% off
India,OYO,Chennai,SPOT ON 44527 Rajeshwari Residency,"Near New Perungalathur, Chennai",4.2,559,Very,Card Payment,,₹465,₹682,32% off
India,OYO,Chennai,OYO 28170 Green Tree Elite,"Near T Nagar, Chennai",NEW,nan,nan,"Parking Facility, First Aid, Attached Bathroom, + 14 more",,₹1424,₹2197,35% off
India,OYO,Chennai,OYO 10121 Hotel Twilight Bay,"Near Meera Nagar Bus Stop, Kanathur Reddikuppam, Chennai",3.7,202,Good,"Parking Facility, Bath Tub, CCTV Cameras, + 6 more",,₹1342,₹2380,44% off
India,OYO,Chennai,Capital O 44049 Marina Square Deluxe,"Near Global Hospital, Chennai",4.4,465,Very,"Parking Facility, First Aid, Attached Bathroom, + 8 more",,₹1216,₹1783,32% off
India,OYO,Chennai,Palette - Sathyam Grand Resort Deluxe,"Near Bus Stand, Sriperumbudur, Chennai",NEW,nan,nan,"First Aid, Daily Housekeeping, Board Games, + 21 more",,₹4437,₹6971,36% off
India,OYO,Chennai,SPOT ON 61653 Ssr Guest House  Deluxe,"Near Muttukadu Boat House, Chennai",3.0,1,Fair,"Parking Facility, First Aid, Attached Bathroom, + 13 more",,₹1014,₹1487,32% off
India,OYO,Chennai,SPOT ON 42747 Tamilnadu Mansion  SPOT,"Near Kalaivanar Arangam, Triplicane, Chennai",3.3,103,Fair,nan,,₹502,₹737,32% off
India,OYO,Chennai,OYO 810 Apartment T Nagar,"Abdul Aziz Street, T Nagar, Chennai",4.0,1,Very,"AC, TV, Card Payment, + 3 more",,₹1345,₹1972,32% off
India,OYO,Chennai,SPOT ON 49745 Sr Grand  SPOT,"Near Sriram Nagar, Mugalivakkam, Chennai",3.5,18,Good,"Attached Bathroom, Card Payment, 24/7 Checkin, + 2 more",,₹1216,₹1783,32% off
India,OYO,Chennai,OYO 22019 Skye Service Apartments,"Ramapuram, Chennai",3.1,9,Fair,"CCTV Cameras, Geyser, AC, + 4 more",,₹1216,₹1932,37% off
India,OYO,Chennai,SPOT ON 47256 Rajbhavan SPOT,"Kulandai Street, Park Town, Chennai",NEW,nan,nan,"Parking Facility, First Aid, Attached Bathroom, + 7 more",,₹497,₹729,32% off
India,OYO,Chennai,SPOT ON 60797 Sri Natarajaa Kalyana Mandapam SPOT,"Near Royal Enfield Showroom, Chennai",3.1,13,Fair,"Parking Facility, First Aid, Attached Bathroom, + 14 more",,₹444,₹651,32% off
India,OYO,Chennai,SPOT ON 45592 Nice Guest House  SPOT,"Tamilnadu Multispeciality Hospital, Ellis Road, Chennai",3.7,315,Good,"Daily Housekeeping, Card Payment, CCTV Cameras, + 1 more",,₹571,₹838,32% off
India,OYO,Chennai,SPOT ON 60108 Hotel Le Palace SPOT,"Viswanathapuram Main Road, Chennai",3.3,138,Fair,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 9 more",,₹712,₹1043,32% off
India,OYO,Chennai,Capital O 16507 The Lawns Deluxe,"Near Railway Station, Tada, Chennai",3.9,26,Good,"Elevator, AC, Card Payment, + 8 more",,₹1816,₹2663,32% off
India,OYO,Chennai,OYO 12276 Peach Tree,"Near Amet University, Kanathur,Chennai",3.5,21,Good,"AC, TV, Card Payment, + 4 more",,₹1341,₹1966,32% off
India,OYO,Chennai,Palette - Accord Metropolitan Presidential,"T Nagar, Chennai",NEW,nan,nan,"First Aid, Daily Housekeeping, Swimming Pool, + 23 more",,₹23604,₹37092,36% off
India,OYO,Chennai,SPOT ON 37443 Vj Guest House SPOT,"Near New Bus Stand, Cuddalore",3.8,45,Good,"Parking Facility, Attached Bathroom, Daily Housekeeping, + 4 more",,₹502,₹737,32% off
India,OYO,Chennai,SPOT ON 45777 Triplicane High Rd,"Near D1 Police Station, Triplicane, Chennai",3.8,270,Good,"Attached Bathroom, Daily Housekeeping, Card Payment, + 3 more",,₹415,₹608,32% off
India,OYO,Chennai,SPOT ON 45468 Kumarans Inn SPOT,"Near MA Chidambaram Stadium, Triplicane, Chennai",3.5,139,Good,nan,,₹497,₹729,32% off
India,OYO,Chennai,OYO 1223 Maruthi Residency,"Near SONY Showroom, Jayanagar, Chennai",3.6,62,Good,"Parking Facility, CCTV Cameras, Geyser, + 6 more",,₹1014,₹1487,32% off
India,OYO,Chennai,OYO Home 18715 Elegant 1BHK Near Airport,"Near Auroville, Pattanur, Chennai",4.6,280,Excellent,"Parking Facility, Kitchen, AC, + 5 more",,₹872,₹1867,53% off
